2009	5.401545568
2010	4.728987749
2011	4.054161612
2012	3.37706716
2013	2.697704391
2014	2.705710213
2015	2.713716036
2016	2.721721858
2017	2.729727681
2018	2.737733503
2019	2.786306202
2020	2.835012332
2021	2.883851892
2022	2.932824883
2023	2.981931304
2024	2.990604278
2025	2.999277252
2026	3.007950226
2027	3.016623201
2028	3.025296175
2029	2.35954482
2030	1.691575186
2031	1.021387272
2032	0.348981077
2033	-0.325643397
2034	-0.328061823
2035	-0.330480248
2036	-0.332898674
2037	-0.335317099
2038	-0.337735525
2039	-0.527775756
2040	-0.718433103
2041	-0.909707565
2042	-1.101599143
2043	-1.294107836
2044	-1.299611839
2045	-1.305115842
2046	-1.310619845
2047	-1.316123848
2048	-1.321627851
2049	-1.296706696
2050	-1.271685468
2051	-1.246564168
2052	-1.221342795
2053	-1.196021349
2054	-1.201024988
2055	-1.206028627
2056	-1.211032266
2057	-1.216035905
2058	-1.221039544
2059	-1.124625991
2060	-1.027878861
2061	-0.930798156
2062	-0.833383875
2063	-0.735636018
2064	-0.738971777
2065	-0.742307537
2066	-0.745643296
2067	-0.748979055
2068	-0.752314815
2069	-0.699871118
2070	-0.647243955
2071	-0.594433325
2072	-0.541439229
2073	-0.488261665
2074	-0.490680091
2075	-0.493098516
2076	-0.495516942
2077	-0.497935367
2078	-0.500353793
2079	-0.446992762
2080	-0.393448265
2081	-0.339720302
2082	-0.285808871
2083	-0.231713974
2084	-0.233215066
2085	-0.234716157
2086	-0.236217249
2087	-0.237718341
2088	-0.239219432
2089	-0.139303332
2090	-0.039053655
2091	0.061529597
2092	0.162446426
2093	0.26369683
2094	0.263863618
2095	0.264030406
2096	0.264197194
2097	0.264363982
2098	0.26453077
2099	0.254555839
2100	0.24454755
2101	0.234505903
2102	0.224430899
2103	0.214322538
2104	0.214322538
2105	0.214322538
2106	0.214322538
2107	0.214322538
2108	0.214322538
2109	0.214322538
2110	0.214322538
2111	0.214322538
2112	0.214322538
2113	0.214322538
2114	0.214322538
2115	0.214322538
2116	0.214322538
2117	0.214322538
2118	0.214322538
2119	0.214322538
2120	0.214322538
2121	0.214322538
2122	0.214322538
2123	0.214322538
2124	0.214322538
2125	0.214322538
2126	0.214322538
2127	0.214322538
2128	0.214322538
2129	0.214322538
2130	0.214322538
2131	0.214322538
2132	0.214322538
2133	0.214322538
2134	0.214322538
2135	0.214322538
2136	0.214322538
2137	0.214322538
2138	0.214322538
2139	0.214322538
2140	0.214322538
2141	0.214322538
2142	0.214322538
2143	0.214322538
2144	0.214322538
2145	0.214322538
2146	0.214322538
2147	0.214322538
2148	0.214322538
2149	0.214322538
2150	0.214322538
2151	0.214322538
2152	0.214322538
2153	0.214322538
2154	0.214322538
2155	0.214322538
2156	0.214322538
2157	0.214322538
2158	0.214322538
2159	0.214322538
2160	0.214322538
2161	0.214322538
2162	0.214322538
2163	0.214322538
2164	0.214322538
2165	0.214322538
2166	0.214322538
2167	0.214322538
2168	0.214322538
2169	0.214322538
2170	0.214322538
2171	0.214322538
2172	0.214322538
2173	0.214322538
2174	0.214322538
2175	0.214322538
2176	0.214322538
2177	0.214322538
2178	0.214322538
2179	0.214322538
2180	0.214322538
2181	0.214322538
2182	0.214322538
2183	0.214322538
2184	0.214322538
2185	0.214322538
2186	0.214322538
2187	0.214322538
2188	0.214322538
2189	0.214322538
2190	0.214322538
2191	0.214322538
2192	0.214322538
2193	0.214322538
2194	0.214322538
2195	0.214322538
2196	0.214322538
2197	0.214322538
2198	0.214322538
2199	0.214322538
2200	0.214322538
2201	0.214322538
2202	0.214322538
2203	0.214322538
2204	0.214322538
2205	0.214322538
2206	0.214322538
2207	0.214322538
2208	0.214322538
2209	0.214322538
2210	0.214322538
2211	0.214322538
2212	0.214322538
2213	0.214322538
2214	0.214322538
2215	0.214322538
2216	0.214322538
2217	0.214322538
2218	0.214322538
2219	0.214322538
2220	0.214322538
2221	0.214322538
2222	0.214322538
2223	0.214322538
2224	0.214322538
2225	0.214322538
2226	0.214322538
2227	0.214322538
2228	0.214322538
2229	0.214322538
2230	0.214322538
2231	0.214322538
2232	0.214322538
2233	0.214322538
2234	0.214322538
2235	0.214322538
2236	0.214322538
2237	0.214322538
2238	0.214322538
2239	0.214322538
2240	0.214322538
2241	0.214322538
2242	0.214322538
2243	0.214322538
2244	0.214322538
2245	0.214322538
2246	0.214322538
2247	0.214322538
2248	0.214322538
2249	0.214322538
2250	0.214322538
2251	0.214322538
2252	0.214322538
2253	0.214322538
2254	0.214322538
2255	0.214322538
2256	0.214322538
2257	0.214322538
2258	0.214322538
2259	0.214322538
2260	0.214322538
2261	0.214322538
2262	0.214322538
2263	0.214322538
2264	0.214322538
2265	0.214322538
2266	0.214322538
2267	0.214322538
2268	0.214322538
2269	0.214322538
2270	0.214322538
2271	0.214322538
2272	0.214322538
2273	0.214322538
2274	0.214322538
2275	0.214322538
2276	0.214322538
2277	0.214322538
2278	0.214322538
2279	0.214322538
2280	0.214322538
2281	0.214322538
2282	0.214322538
2283	0.214322538
2284	0.214322538
2285	0.214322538
2286	0.214322538
2287	0.214322538
2288	0.214322538
2289	0.214322538
2290	0.214322538
2291	0.214322538
2292	0.214322538
2293	0.214322538
2294	0.214322538
2295	0.214322538
2296	0.214322538
2297	0.214322538
2298	0.214322538
2299	0.214322538
2300	0.214322538
2301	0.214322538
2302	0.214322538
2303	0.214322538
2304	0.214322538
2305	0.214322538
2306	0.214322538
2307	0.214322538
2308	0.214322538
2309	0.214322538
2310	0.214322538
2311	0.214322538
2312	0.214322538
2313	0.214322538
2314	0.214322538
2315	0.214322538
2316	0.214322538
2317	0.214322538
2318	0.214322538
2319	0.214322538
2320	0.214322538
2321	0.214322538
2322	0.214322538
2323	0.214322538
2324	0.214322538
2325	0.214322538
2326	0.214322538
2327	0.214322538
2328	0.214322538
2329	0.214322538
2330	0.214322538
2331	0.214322538
2332	0.214322538
2333	0.214322538
2334	0.214322538
2335	0.214322538
2336	0.214322538
2337	0.214322538
2338	0.214322538
2339	0.214322538
2340	0.214322538
2341	0.214322538
2342	0.214322538
2343	0.214322538
2344	0.214322538
2345	0.214322538
2346	0.214322538
2347	0.214322538
2348	0.214322538
2349	0.214322538
2350	0.214322538
2351	0.214322538
2352	0.214322538
2353	0.214322538
2354	0.214322538
2355	0.214322538
2356	0.214322538
2357	0.214322538
2358	0.214322538
2359	0.214322538
2360	0.214322538
2361	0.214322538
2362	0.214322538
2363	0.214322538
2364	0.214322538
2365	0.214322538
2366	0.214322538
2367	0.214322538
2368	0.214322538
2369	0.214322538
2370	0.214322538
2371	0.214322538
2372	0.214322538
2373	0.214322538
2374	0.214322538
2375	0.214322538
2376	0.214322538
2377	0.214322538
2378	0.214322538
2379	0.214322538
2380	0.214322538
2381	0.214322538
2382	0.214322538
2383	0.214322538
2384	0.214322538
2385	0.214322538
2386	0.214322538
2387	0.214322538
2388	0.214322538
2389	0.214322538
2390	0.214322538
2391	0.214322538
2392	0.214322538
2393	0.214322538
2394	0.214322538
2395	0.214322538
2396	0.214322538
2397	0.214322538
2398	0.214322538
2399	0.214322538
2400	0.214322538
2401	0.214322538
2402	0.214322538
2403	0.214322538
2404	0.214322538
2405	0.214322538
2406	0.214322538
2407	0.214322538
2408	0.214322538
2409	0.214322538
2410	0.214322538
2411	0.214322538
2412	0.214322538
2413	0.214322538
2414	0.214322538
2415	0.214322538
2416	0.214322538
2417	0.214322538
2418	0.214322538
2419	0.214322538
2420	0.214322538
2421	0.214322538
2422	0.214322538
2423	0.214322538
2424	0.214322538
2425	0.214322538
2426	0.214322538
2427	0.214322538
2428	0.214322538
2429	0.214322538
2430	0.214322538
2431	0.214322538
2432	0.214322538
2433	0.214322538
2434	0.214322538
2435	0.214322538
2436	0.214322538
2437	0.214322538
2438	0.214322538
2439	0.214322538
2440	0.214322538
2441	0.214322538
2442	0.214322538
2443	0.214322538
2444	0.214322538
2445	0.214322538
2446	0.214322538
2447	0.214322538
2448	0.214322538
2449	0.214322538
2450	0.214322538
2451	0.214322538
2452	0.214322538
2453	0.214322538
2454	0.214322538
2455	0.214322538
2456	0.214322538
2457	0.214322538
2458	0.214322538
2459	0.214322538
2460	0.214322538
2461	0.214322538
2462	0.214322538
2463	0.214322538
2464	0.214322538
2465	0.214322538
2466	0.214322538
2467	0.214322538
2468	0.214322538
2469	0.214322538
2470	0.214322538
2471	0.214322538
2472	0.214322538
2473	0.214322538
2474	0.214322538
2475	0.214322538
2476	0.214322538
2477	0.214322538
2478	0.214322538
2479	0.214322538
2480	0.214322538
2481	0.214322538
2482	0.214322538
2483	0.214322538
2484	0.214322538
2485	0.214322538
2486	0.214322538
2487	0.214322538
2488	0.214322538
2489	0.214322538
2490	0.214322538
2491	0.214322538
2492	0.214322538
2493	0.214322538
2494	0.214322538
2495	0.214322538
2496	0.214322538
2497	0.214322538
2498	0.214322538
2499	0.214322538
2500	0.214322538
9999	0.214322538
